,segment,label,segment_path,original_path,segment_duration_s,segment_rel_start_ms,fold
16982,766923da-dc0a-4784-9611-b13ae20e17d1.wav,4,/home/katie/buowset1.1/766923da-dc0a-4784-9611-b13ae20e17d1.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_091835.wav,0.818,7271155.0,0
16983,5ba6acf9-d1d1-4881-a0a8-0a6bb00902fb.wav,4,/home/katie/buowset1.1/5ba6acf9-d1d1-4881-a0a8-0a6bb00902fb.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_091835.wav,1.041,32443357.0,0
16984,385d0d87-12c7-4d57-850a-ff89b2a80e6d.wav,4,/home/katie/buowset1.1/385d0d87-12c7-4d57-850a-ff89b2a80e6d.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_091835.wav,1.408,9861949.0,0
16985,b228302a-6d13-42e7-bcc0-d80aaf811dc6.wav,4,/home/katie/buowset1.1/b228302a-6d13-42e7-bcc0-d80aaf811dc6.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_091835.wav,0.255,5435660.0,0
16986,0be91202-1d22-4448-9144-d4b75b934b93.wav,4,/home/katie/buowset1.1/0be91202-1d22-4448-9144-d4b75b934b93.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_091835.wav,1.015,31096719.0,0
16987,c90505f1-e4b2-4b5f-baf3-ee7517d292b5.wav,4,/home/katie/buowset1.1/c90505f1-e4b2-4b5f-baf3-ee7517d292b5.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_091835.wav,0.255,5443039.0,0
16988,04d4fba1-d03f-4f49-b383-be600e20d67c.wav,4,/home/katie/buowset1.1/04d4fba1-d03f-4f49-b383-be600e20d67c.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_091835.wav,0.287,5501450.0,0
16989,b149f98e-0507-4555-beea-94ac8d8a221d.wav,4,/home/katie/buowset1.1/b149f98e-0507-4555-beea-94ac8d8a221d.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_091835.wav,0.335,22355732.0,0
16990,0bea0150-607d-4e83-9f92-a74094553654.wav,4,/home/katie/buowset1.1/0bea0150-607d-4e83-9f92-a74094553654.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_091835.wav,0.271,5481188.0,0
16991,878ecb97-c21b-4382-883e-7a42d1f24940.wav,0,/home/katie/buowset1.1/878ecb97-c21b-4382-883e-7a42d1f24940.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_091835.wav,0.505,3716126.0,0
16992,d624ee3f-39b9-44d6-be45-4c9c72f813ad.wav,1,/home/katie/buowset1.1/d624ee3f-39b9-44d6-be45-4c9c72f813ad.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_091835.wav,0.255,11327668.0,0
16993,6f8a3662-cd7a-40d3-ac34-64267a2caeda.wav,1,/home/katie/buowset1.1/6f8a3662-cd7a-40d3-ac34-64267a2caeda.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_091835.wav,0.329,5133495.0,0
16994,5ae54720-93b3-4033-a2df-642fb4c45a15.wav,1,/home/katie/buowset1.1/5ae54720-93b3-4033-a2df-642fb4c45a15.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_091835.wav,0.271,9065792.0,0
16995,4709c31b-46f0-421c-9bb0-ae4a7037f3b1.wav,1,/home/katie/buowset1.1/4709c31b-46f0-421c-9bb0-ae4a7037f3b1.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_091835.wav,0.239,11313139.0,0
16996,65ba4f88-f1b0-4a72-b9f7-d8dd02f124a8.wav,1,/home/katie/buowset1.1/65ba4f88-f1b0-4a72-b9f7-d8dd02f124a8.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_091835.wav,0.287,5709849.0,0
16997,5089b8d1-71f9-424a-90e7-19e97768e57b.wav,1,/home/katie/buowset1.1/5089b8d1-71f9-424a-90e7-19e97768e57b.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_091835.wav,0.361,3144448.0,0
16998,c170a9a9-37d8-45b4-a35e-f2e6ad5765fd.wav,1,/home/katie/buowset1.1/c170a9a9-37d8-45b4-a35e-f2e6ad5765fd.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_091835.wav,0.234,3704922.0,0
16999,8fef0e73-388e-4f1f-a539-4c7e4ce815f7.wav,1,/home/katie/buowset1.1/8fef0e73-388e-4f1f-a539-4c7e4ce815f7.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_091835.wav,0.287,3206030.0,0
17000,c2807dd9-e4df-4b6e-9fd3-6aa85b8c2e8b.wav,1,/home/katie/buowset1.1/c2807dd9-e4df-4b6e-9fd3-6aa85b8c2e8b.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_091835.wav,0.197,7426344.0,0
17001,47546ac9-db34-4450-9b16-73954f605f7a.wav,2,/home/katie/buowset1.1/47546ac9-db34-4450-9b16-73954f605f7a.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_091835.wav,0.149,11332854.0,0
17002,db37566a-47d4-4b95-b195-297e65964d24.wav,2,/home/katie/buowset1.1/db37566a-47d4-4b95-b195-297e65964d24.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_091835.wav,0.154,11330330.0,0
17003,0bacdebb-5bb4-486d-9359-19a955db1d49.wav,2,/home/katie/buowset1.1/0bacdebb-5bb4-486d-9359-19a955db1d49.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_091835.wav,0.988,312609.0,0
17004,9eaefb93-9ffa-4c77-b349-71e50ab5db86.wav,2,/home/katie/buowset1.1/9eaefb93-9ffa-4c77-b349-71e50ab5db86.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_091835.wav,0.207,11332014.0,0
17005,5eaa67ea-96a6-4261-8664-3cb4bbc60385.wav,5,/home/katie/buowset1.1/5eaa67ea-96a6-4261-8664-3cb4bbc60385.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_091835.wav,3.0,13081000.0,0
17006,327bb3a5-7528-4cd4-bf4a-35420dd36d50.wav,5,/home/katie/buowset1.1/327bb3a5-7528-4cd4-bf4a-35420dd36d50.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_091835.wav,3.0,23921000.0,0
17007,34d31d92-c43d-4ea1-a6c7-fd7748870307.wav,5,/home/katie/buowset1.1/34d31d92-c43d-4ea1-a6c7-fd7748870307.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_091835.wav,3.0,17066000.0,0
17008,d69d77cc-ed94-41e6-8555-5d968e6b8169.wav,5,/home/katie/buowset1.1/d69d77cc-ed94-41e6-8555-5d968e6b8169.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_091835.wav,3.0,23045000.0,0
17009,43426294-676d-4513-b4cd-b1360a8b06d0.wav,5,/home/katie/buowset1.1/43426294-676d-4513-b4cd-b1360a8b06d0.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_091835.wav,3.0,17662000.0,0
17010,5a0ce040-69d4-4f43-b9ec-33c4a6e9979f.wav,5,/home/katie/buowset1.1/5a0ce040-69d4-4f43-b9ec-33c4a6e9979f.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_091835.wav,3.0,11557000.0,0
17011,85716433-f398-4a92-be05-c3a2eb10a9bc.wav,5,/home/katie/buowset1.1/85716433-f398-4a92-be05-c3a2eb10a9bc.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_091835.wav,3.0,8756000.0,0
17012,343b8da1-e2ba-4755-a7ef-d7a779fa6c66.wav,5,/home/katie/buowset1.1/343b8da1-e2ba-4755-a7ef-d7a779fa6c66.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_091835.wav,3.0,4102000.0,0
17013,2e583c6a-6965-423a-afaa-5f34e4eab8dd.wav,5,/home/katie/buowset1.1/2e583c6a-6965-423a-afaa-5f34e4eab8dd.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_091835.wav,3.0,6946000.0,0
17014,13096dcd-b5fd-46ba-9225-a2d3d283724a.wav,5,/home/katie/buowset1.1/13096dcd-b5fd-46ba-9225-a2d3d283724a.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_091835.wav,3.0,20940000.0,0
17015,37813a64-7539-40d8-9170-bbef526f5a85.wav,5,/home/katie/buowset1.1/37813a64-7539-40d8-9170-bbef526f5a85.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_091835.wav,3.0,31893000.0,0
17016,647af8c9-6b48-429d-8723-0a4f57e2ccbd.wav,5,/home/katie/buowset1.1/647af8c9-6b48-429d-8723-0a4f57e2ccbd.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_091835.wav,3.0,26022000.0,0
17017,4f1ab656-32bd-468f-bf0c-7c41a38a23b8.wav,5,/home/katie/buowset1.1/4f1ab656-32bd-468f-bf0c-7c41a38a23b8.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_091835.wav,3.0,1207000.0,0
17018,b198780f-6f93-4199-bde7-a9494b7b7150.wav,5,/home/katie/buowset1.1/b198780f-6f93-4199-bde7-a9494b7b7150.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_091835.wav,3.0,32050000.0,0
17019,3b1d6d0a-2d88-4831-b3c4-34358d5fab51.wav,5,/home/katie/buowset1.1/3b1d6d0a-2d88-4831-b3c4-34358d5fab51.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_091835.wav,3.0,21958000.0,0
17020,c200654c-61fd-42ca-acaf-d0e6d8f6035d.wav,5,/home/katie/buowset1.1/c200654c-61fd-42ca-acaf-d0e6d8f6035d.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_091835.wav,3.0,15200000.0,0
17021,7bd98388-5da0-4264-b1a4-6966c05a2393.wav,5,/home/katie/buowset1.1/7bd98388-5da0-4264-b1a4-6966c05a2393.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_091835.wav,3.0,5792000.0,0
17022,3ada7c8f-cbf1-4329-b8fb-8b0ff2ff542e.wav,5,/home/katie/buowset1.1/3ada7c8f-cbf1-4329-b8fb-8b0ff2ff542e.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_091835.wav,3.0,22807000.0,0
17023,642bb09f-8dc6-48bb-b65d-eb651a32cbaf.wav,5,/home/katie/buowset1.1/642bb09f-8dc6-48bb-b65d-eb651a32cbaf.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_091835.wav,3.0,29096000.0,0
17024,69333e6c-83c0-4311-8f9f-8c5db6f07de8.wav,5,/home/katie/buowset1.1/69333e6c-83c0-4311-8f9f-8c5db6f07de8.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_091835.wav,3.0,19799000.0,0
17025,9de0cdd4-95dc-4878-a081-b8ee478b55f0.wav,5,/home/katie/buowset1.1/9de0cdd4-95dc-4878-a081-b8ee478b55f0.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_091835.wav,3.0,14580000.0,0
17026,501193a0-934b-4fb8-8698-976ec11128d8.wav,5,/home/katie/buowset1.1/501193a0-934b-4fb8-8698-976ec11128d8.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_091835.wav,3.0,17128000.0,0
17027,fb776735-b57a-4bc0-a42c-373f9336022e.wav,5,/home/katie/buowset1.1/fb776735-b57a-4bc0-a42c-373f9336022e.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_091835.wav,3.0,2707000.0,0
17028,ea6509c6-9a95-4186-a7ca-967d208f3eda.wav,5,/home/katie/buowset1.1/ea6509c6-9a95-4186-a7ca-967d208f3eda.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_091835.wav,3.0,31815000.0,0
17029,e38181bf-19cc-4499-aa00-87af484f9110.wav,5,/home/katie/buowset1.1/e38181bf-19cc-4499-aa00-87af484f9110.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_091835.wav,3.0,23313000.0,0
17030,0f739be1-5767-47b7-988e-03c7da4a0495.wav,5,/home/katie/buowset1.1/0f739be1-5767-47b7-988e-03c7da4a0495.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_091835.wav,3.0,20062000.0,0
17031,7507f327-caa5-41d0-92cf-a5971d1abe06.wav,3,/home/katie/buowset1.1/7507f327-caa5-41d0-92cf-a5971d1abe06.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_183804.wav,0.595,2128411.0,1
17032,1688af14-4189-4134-8001-52043ad405cf.wav,2,/home/katie/buowset1.1/1688af14-4189-4134-8001-52043ad405cf.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_183804.wav,0.414,2547758.0,1
17033,05a6a1e3-5bed-4112-96e6-f01feaeb9889.wav,2,/home/katie/buowset1.1/05a6a1e3-5bed-4112-96e6-f01feaeb9889.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_183804.wav,0.425,2122455.0,1
17034,2e075d0c-804f-4555-b261-fa9e484a7863.wav,5,/home/katie/buowset1.1/2e075d0c-804f-4555-b261-fa9e484a7863.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_183804.wav,3.0,6576000.0,1
17035,70dac0e6-ca82-41d9-95df-fb517c553438.wav,5,/home/katie/buowset1.1/70dac0e6-ca82-41d9-95df-fb517c553438.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_183804.wav,3.0,16282000.0,1
17036,8ce32e1a-2410-4248-bf2a-37672aabf925.wav,5,/home/katie/buowset1.1/8ce32e1a-2410-4248-bf2a-37672aabf925.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_183804.wav,3.0,12233000.0,1
17037,465b117d-90e0-4c4e-b188-ea513490bfc5.wav,4,/home/katie/buowset1.1/465b117d-90e0-4c4e-b188-ea513490bfc5.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_235900.wav,0.903,23242969.0,0
17038,62d3ed17-ba24-411f-af58-17942e67b0b6.wav,4,/home/katie/buowset1.1/62d3ed17-ba24-411f-af58-17942e67b0b6.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_235900.wav,1.333,32289088.0,0
17039,041a78dc-59e8-43dd-9a5c-78de26833b37.wav,1,/home/katie/buowset1.1/041a78dc-59e8-43dd-9a5c-78de26833b37.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_235900.wav,0.223,31749439.0,0
17040,7d088203-ac7f-4c99-a4bd-581c6e5a692d.wav,1,/home/katie/buowset1.1/7d088203-ac7f-4c99-a4bd-581c6e5a692d.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_235900.wav,0.329,23410090.0,0
17041,ee87711b-41ec-40c3-a094-81bf1669abef.wav,1,/home/katie/buowset1.1/ee87711b-41ec-40c3-a094-81bf1669abef.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_235900.wav,0.191,31750465.0,0
17042,3ceb86d0-b22a-4e6f-8ad2-4a4ce26cc3f8.wav,2,/home/katie/buowset1.1/3ceb86d0-b22a-4e6f-8ad2-4a4ce26cc3f8.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_235900.wav,0.228,23253646.0,0
17043,9f4d02da-9c31-47f8-bf60-d249c0ecc071.wav,2,/home/katie/buowset1.1/9f4d02da-9c31-47f8-bf60-d249c0ecc071.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_235900.wav,0.218,22968248.0,0
17044,5d1d2b74-b5ed-46e1-a78c-1448d859a805.wav,2,/home/katie/buowset1.1/5d1d2b74-b5ed-46e1-a78c-1448d859a805.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_235900.wav,0.468,28998059.0,0
17045,7c798db3-5c3a-4910-a623-581c59d42de1.wav,5,/home/katie/buowset1.1/7c798db3-5c3a-4910-a623-581c59d42de1.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_235900.wav,3.0,17251000.0,0
17046,1aa94bf1-3e1b-4653-aa0b-a2e7ee982441.wav,5,/home/katie/buowset1.1/1aa94bf1-3e1b-4653-aa0b-a2e7ee982441.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_235900.wav,3.0,5328000.0,0
17047,566fc8f8-de92-430f-a852-b497f54370fd.wav,5,/home/katie/buowset1.1/566fc8f8-de92-430f-a852-b497f54370fd.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_235900.wav,3.0,26591000.0,0
17048,39319165-bd78-4a4b-9ac2-9a70a10b57d1.wav,5,/home/katie/buowset1.1/39319165-bd78-4a4b-9ac2-9a70a10b57d1.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_235900.wav,3.0,18509000.0,0
17049,0f72953b-239e-433a-9dce-8fff05a649af.wav,5,/home/katie/buowset1.1/0f72953b-239e-433a-9dce-8fff05a649af.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_235900.wav,3.0,24370000.0,0
17050,01884591-1203-4094-981f-9e3d25f536c3.wav,5,/home/katie/buowset1.1/01884591-1203-4094-981f-9e3d25f536c3.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_235900.wav,3.0,2720000.0,0
17051,50ee0134-8bfa-4888-94fa-4e5e7df42e18.wav,5,/home/katie/buowset1.1/50ee0134-8bfa-4888-94fa-4e5e7df42e18.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_235900.wav,3.0,20006000.0,0
17052,0b9b1d57-5ce6-4ad1-81b4-c53fc76ab978.wav,5,/home/katie/buowset1.1/0b9b1d57-5ce6-4ad1-81b4-c53fc76ab978.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180707_235900.wav,3.0,3593000.0,0
17053,4d0c267f-c603-43cc-9e97-4e5999519546.wav,3,/home/katie/buowset1.1/4d0c267f-c603-43cc-9e97-4e5999519546.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180708_091839.wav,0.473,29510162.0,2
17054,25161790-694d-4a46-8ed4-572a3f29937b.wav,3,/home/katie/buowset1.1/25161790-694d-4a46-8ed4-572a3f29937b.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180708_091839.wav,0.398,33013184.0,2
17055,a08db247-4e1d-4e59-a380-61d1d180f1d7.wav,3,/home/katie/buowset1.1/a08db247-4e1d-4e59-a380-61d1d180f1d7.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180708_091839.wav,0.611,33328734.0,2
17056,3d721fe4-e4f3-497d-bebb-5c67baded09c.wav,3,/home/katie/buowset1.1/3d721fe4-e4f3-497d-bebb-5c67baded09c.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180708_091839.wav,0.159,16840402.0,2
17057,f6a4238a-c92a-4089-a9d8-50f22b6c1fce.wav,3,/home/katie/buowset1.1/f6a4238a-c92a-4089-a9d8-50f22b6c1fce.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180708_091839.wav,0.202,17079820.0,2
17058,45601223-a364-4d00-bc1b-fdcbadac9a33.wav,4,/home/katie/buowset1.1/45601223-a364-4d00-bc1b-fdcbadac9a33.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180708_091839.wav,0.786,4009928.0,2
17059,abdb69c0-ac1d-4ccd-bcce-a2469cd0f8ad.wav,4,/home/katie/buowset1.1/abdb69c0-ac1d-4ccd-bcce-a2469cd0f8ad.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180708_091839.wav,2.89,10277238.0,2
17060,224f85db-cdea-48fe-8a6e-157814caf6cb.wav,4,/home/katie/buowset1.1/224f85db-cdea-48fe-8a6e-157814caf6cb.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180708_091839.wav,0.558,3846659.0,2
17061,780b3003-102d-4950-9fea-8ef70717b464.wav,4,/home/katie/buowset1.1/780b3003-102d-4950-9fea-8ef70717b464.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180708_091839.wav,2.12,3855467.0,2
17062,5e58c42b-8806-41ee-9743-b527f214bf30.wav,4,/home/katie/buowset1.1/5e58c42b-8806-41ee-9743-b527f214bf30.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180708_091839.wav,1.424,4067314.0,2
17063,ea8643ef-8d4e-4dc6-aa62-57177637eee1.wav,4,/home/katie/buowset1.1/ea8643ef-8d4e-4dc6-aa62-57177637eee1.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180708_091839.wav,0.473,55064.0,2
17064,497df948-777e-4dc7-83dd-c37499a7fe51.wav,4,/home/katie/buowset1.1/497df948-777e-4dc7-83dd-c37499a7fe51.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180708_091839.wav,2.906,3851988.0,2
17065,238b993d-e641-49ff-a5c7-30b65f0240fa.wav,4,/home/katie/buowset1.1/238b993d-e641-49ff-a5c7-30b65f0240fa.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180708_091839.wav,0.441,26925844.0,2
17066,3cdc8c25-477e-4b96-855c-409c462a54ee.wav,0,/home/katie/buowset1.1/3cdc8c25-477e-4b96-855c-409c462a54ee.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180708_091839.wav,0.218,25844293.0,2
17067,a0f47461-debd-4010-9b5a-869cd870ee87.wav,1,/home/katie/buowset1.1/a0f47461-debd-4010-9b5a-869cd870ee87.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180708_091839.wav,0.218,25458068.0,2
17068,19a3a1e5-6f48-434d-95ea-92ef1e64a530.wav,1,/home/katie/buowset1.1/19a3a1e5-6f48-434d-95ea-92ef1e64a530.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180708_091839.wav,0.377,25426184.0,2
17069,bb5d2182-7884-4344-abcc-84b3d560dffa.wav,1,/home/katie/buowset1.1/bb5d2182-7884-4344-abcc-84b3d560dffa.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180708_091839.wav,0.393,26079408.0,2
17070,cfff5ade-4678-4180-8b01-271415335912.wav,1,/home/katie/buowset1.1/cfff5ade-4678-4180-8b01-271415335912.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180708_091839.wav,0.324,17788709.0,2
17071,b9798fd3-7602-493f-9325-e1e06ef3959a.wav,2,/home/katie/buowset1.1/b9798fd3-7602-493f-9325-e1e06ef3959a.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180708_091839.wav,0.197,26894633.0,2
17072,036dc3b6-30bd-4f6a-a139-4867ecb430ce.wav,2,/home/katie/buowset1.1/036dc3b6-30bd-4f6a-a139-4867ecb430ce.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180708_091839.wav,0.165,3839987.0,2
17073,e0545a37-701c-4fcd-bea5-7c3fb07913cf.wav,2,/home/katie/buowset1.1/e0545a37-701c-4fcd-bea5-7c3fb07913cf.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180708_091839.wav,0.26,25633264.0,2
17074,9f27fa24-f4ca-4db7-a891-1f9147ef27bc.wav,2,/home/katie/buowset1.1/9f27fa24-f4ca-4db7-a891-1f9147ef27bc.wav,/mnt/buow/Acoustic_Recordings/2017-2018/2018/Otay/Lonestar/Fledgling/LS166/B/20180708_091839.wav,0.213,26090197.0,2
